Compte,empty,Type
dagnir,0.0,Human
akinsolb,0.0,Human
urbim,23.25581395348837,Human
andig,19.402985074626866,Human
NikVolf,88.88888888888889,Human
acoreyj,100.0,Human
jnwng,17.647058823529413,Human
msimonin,30.208333333333332,Human
brozeph,78.57142857142857,Human
chrisgarrity,11.842105263157894,Human
broady,40.0,Human
valpesendorfer,2.941176470588235,Human
gdkrmr,76.47058823529412,Human
nea,0.0,Human
jinankjain,20.0,Human
tikurahul,63.04347826086957,Human
pgarbe,62.5,Human
lukabratos,13.684210526315791,Human
njugray,3.8461538461538463,Human
ivcosla,11.11111111111111,Human
legastero,0.0,Human
2xAA,30.0,Human
mattmezza,25.0,Human
huangminlinux,100.0,Human
colinmollenhour,50.0,Human
magopian,33.33333333333333,Human
hashknot,33.33333333333333,Human
okushchenko,9.090909090909092,Human
partim,75.177304964539,Human
me-no-dev,80.0,Human
EranOfer,81.81818181818183,Human
zjj2wry,0.0,Human
bergloman,90.96209912536443,Human
timbru,47.61904761904761,Human
anvyst,33.33333333333333,Human
rnpoddor,20.0,Human
unpete,99.42196531791907,Human
rogers492,43.79562043795621,Human
ares,50.0,Human
valarauca,0.0,Human
DylanPiercey,0.0,Human
lozjackson,22.727272727272727,Human
DTupalov,0.0,Human
rajeshm7910,33.33333333333333,Human
v1r0x,0.0,Human
njbarrett,66.66666666666666,Human
bfriesen,61.66666666666667,Human
scross01,3.225806451612903,Human
xiao,0.0,Human
youknowjack,33.33333333333333,Human
jnunemaker,1.0752688172043012,Human
eugenioLopezRamos,42.42424242424242,Human
dmichel1,5.405405405405405,Human
jlukic,0.0,Human
skoczen,100.0,Human
frankreno,25.0,Human
emptywee,0.0,Human
benjamn,3.4482758620689653,Human
Evgeniy-L,57.14285714285714,Human
tobami,47.82608695652174,Human
vpavic,0.0,Human
agnogueira,26.53061224489796,Human
azat,28.26086956521739,Human
austinpray,64.70588235294117,Human
isnifer,62.5,Human
cybergrind,20.0,Human
pajaydev,63.63636363636363,Human
Hinny,0.0,Human
peterolson,100.0,Human
sfackler,43.47826086956522,Human
campoy,78.43137254901961,Human
simongranger,74.71264367816092,Human
UncleAndy,77.77777777777779,Human
bp74,40.0,Human
EECOLOR,29.03225806451613,Human
Hoishin,32.25806451612903,Human
jeroenransijn,0.0,Human
clauderic,0.0,Human
earlgreyz,11.11111111111111,Human
lsorber,16.666666666666664,Human
allburov,83.33333333333334,Human
theianrobertson,0.0,Human
mikegrima,0.0,Human
bearcherian,70.9090909090909,Human
ebshimizu,23.52941176470588,Human
3cp,0.0,Human
JulienMelissas,100.0,Human
EricR,41.66666666666667,Human
OndraZizka,37.5,Human
jonbullock,31.944444444444443,Human
rigor789,40.0,Human
dfreedm,15.09433962264151,Human
zimbatm,24.074074074074073,Human
propulsor,37.5,Human
bojand,42.592592592592595,Human
markpokornycos,50.0,Human
crookedneighbor,50.0,Human
quinnjn,0.0,Human
blacktaxi,11.76470588235294,Human
oising,0.0,Human
mikz,0.0,Human
flyingpie,0.0,Human
mellinoe,0.0,Human
dpsoft,39.473684210526315,Human
sebito91,0.0,Human
QWp6t,0.0,Human
yogeshgadge,39.02439024390244,Human
ericdill,65.625,Human
tacaswell,50.0,Human
yoiang,100.0,Human
jskelcy,37.5,Human
akamensky,81.25,Human
vcabbage,16.923076923076923,Human
ancho,6.756756756756757,Human
MightLin,44.44444444444444,Human
cw-sakamoto,0.0,Human
goncafa,92.0,Human
vinicius0026,0.0,Human
lirantal,0.0,Human
AmyOlex,5.555555555555555,Human
njsmith,50.0,Human
christianalfoni,49.86072423398329,Human
grawk,18.51851851851852,Human
doomspork,0.0,Human
eatkins,72.10884353741497,Human
cllns,0.0,Human
jeffkl,36.15384615384615,Human
cfarm,0.0,Human
theganyo,100.0,Human
chewiebug,100.0,Human
grzuy,45.45454545454545,Human
djphillyg,52.27272727272727,Human
burningice2866,0.0,Human
gerbenmeyer,100.0,Human
alburdette619,0.0,Human
LcTwisk,0.0,Human
Tornhoof,13.953488372093023,Human
jackjamieson2,66.66666666666666,Human
kristerkari,0.0,Human
jacobp100,41.86046511627907,Human
mosha101,100.0,Human
gautamsi,34.61538461538461,Human
dnna,25.0,Human
amwmedia,100.0,Human
OrkhanAlikhanov,14.285714285714285,Human
sstephenson,14.285714285714285,Human
brentertz,0.6756756756756757,Human
tolbertam,5.0,Human
dougwilson,0.0,Human
ps2,56.730769230769226,Human
E-B-Smith,3.2432432432432434,Human
tedivm,16.666666666666664,Human
jcaip,50.0,Human
jnm2,12.5,Human
AndrewRedican,0.0,Human
jordanpadams,20.0,Human
gregakinman,0.0,Human
cjbassi,100.0,Human
jmophoto,14.285714285714285,Human
apls777,31.428571428571427,Human
toshok,9.58904109589041,Human
Kikobeats,40.0,Human
scott-wyatt,10.526315789473683,Human
wwwdata,1.6129032258064515,Human
jung-kurt,50.0,Human
nathanleiby,0.0,Human
sleepsonthefloor,65.51724137931035,Human
parndt,20.0,Human
mukeshsoni,100.0,Human
ah-,0.0,Human
jwkvam,50.0,Human
b-admike,0.0,Human
jorgebucaran,0.0,Human
alexbbb,0.0,Human
Soreine,3.225806451612903,Human
guillochon,59.09090909090909,Human
ijazalise,3.4482758620689653,Human
CrowdHailer,38.297872340425535,Human
RVenkatesh,0.0,Human
zouter,80.0,Human
gentledepp,0.0,Human
Mimetis,29.629629629629626,Human
saheienko,36.986301369863014,Human
suhothayan,0.0,Human
mikebrow,0.0,Human
watson,16.666666666666664,Human
gmorse81,54.54545454545454,Human
blanquer,0.0,Human
knownasilya,0.0,Human
juanjoDiaz,14.545454545454545,Human
rod-hynes,78.24858757062147,Human
daddyz,100.0,Human
vks,25.0,Human
boxtown,75.0,Human
kastermester,0.0,Human
kelindar,47.89915966386555,Human
jrbalderrama,92.3076923076923,Human
tibetsprague,71.42857142857143,Human
Kwpolska,0.0,Human
st0012,33.16831683168317,Human
alban,0.0,Human
gberaudo,49.81684981684982,Human
mihaitodor,20.0,Human
g-arjones,38.0,Human
austinkelleher,52.94117647058824,Human
niemyjski,48.38709677419355,Human
bobthecow,0.0,Human
dantman,0.0,Human
minarikg,81.81818181818183,Human
ericpre,0.0,Human
nehaljwani,50.0,Human
kalefranz,20.0,Human
msarahan,30.434782608695656,Human
Havunen,25.0,Human
noelherrick,16.666666666666664,Human
peterbe,63.07692307692307,Human
davidv1992,54.54545454545454,Human
lawrencegripper,0.0,Human
mjip,10.0,Human
petersilva,0.0,Human
houshengbo,70.07299270072993,Human
rrati,70.58823529411765,Human
Herringway,5.932203389830509,Human
drdavella,66.66666666666666,Human
lovell,50.0,Human
fuzzdota,13.513513513513514,Human
slorber,11.11111111111111,Human
alvaromb,68.75,Human
mcwumbly,0.0,Human
anEXPer,0.0,Human
jlmelville,0.0,Human
Tronald,45.20547945205479,Human
pfrenssen,0.0,Human
ademarco,87.5,Human
san650,45.45454545454545,Human
stefaneberl,63.52941176470588,Human
tbroyer,37.5,Human
eamonnmcmanus,30.612244897959183,Human
mariotoffia,7.4074074074074066,Human
phanrahan,0.0,Human
leonardt,14.285714285714285,Human
nikku,4.761904761904762,Human
carlocayos,100.0,Human
alkondrashov,16.666666666666664,Human
tphoney,100.0,Human
shermdog,43.75,Human
MartinRosserEB,75.0,Human
relistan,0.0,Human
focusaurus,14.285714285714285,Human
x-NR-x,41.17647058823529,Human
osg,50.0,Human
stp-ip,73.33333333333333,Human
frederoni,0.0,Human
EtienneLem,0.0,Human
weixuanfu,0.5882352941176471,Human
aewallin,50.0,Human
rdinicut,69.84126984126983,Human
schloerke,4.761904761904762,Human
sampotts,23.684210526315788,Human
Kronuz,0.0,Human
markmssd,0.0,Human
pmuens,85.33333333333334,Human
siddharthlatest,0.0,Human
yeojz,57.534246575342465,Human
timja,65.0,Human
hanslovsky,0.0,Human
axtimwalde,26.31578947368421,Human
tpietzsch,11.76470588235294,Human
maarzt,7.6923076923076925,Human
asoldano,76.92307692307693,Human
stephanlindauer,16.666666666666664,Human
trentmwillis,1.0752688172043012,Human
platinumazure,0.0,Human
mdamien,0.0,Human
sebastianbergmann,100.0,Human
willemstuursma,0.0,Human
mnapoli,0.0,Human
garyb,66.66666666666666,Human
markerikson,0.0,Human
edorivai,0.0,Human
domtronn,88.88888888888889,Human
facetoe,69.56521739130434,Human
alvin-reyes,62.5,Human
stoneChen,0.0,Human
ustbhuangyi,66.66666666666666,Human
cdepillabout,0.0,Human
mvidner,100.0,Human
jreidinger,0.0,Human
panaaj,0.0,Human
kbahr,0.0,Human
Casyfill,50.0,Human
luboshl,66.66666666666666,Human
mhart,100.0,Human
terinjokes,100.0,Human
nauvalazhar,100.0,Human
bitwiseman,25.263157894736842,Human
jvassev,0.0,Human
Lyokone,57.89473684210527,Human
adrianstevens,80.0,Human
mwarkentin,46.0,Human
dicearr,42.857142857142854,Human
fwigorcferreira,73.52941176470588,Human
JohnEstropia,0.0,Human
cspray,80.37383177570094,Human
hbrunn,33.33333333333333,Human
bluca,0.0,Human
dlepaux,85.71428571428571,Human
hariramsvnit,87.5,Human
alexarchambault,30.075187969924812,Human
mhilton,39.62264150943396,Human
hmemcpy,0.0,Human
mt-micky,42.857142857142854,Human
eliamaino-fp,14.893617021276595,Human
AlexeyRaga,72.72727272727273,Human
mdiep,8.695652173913043,Human
argon,0.0,Human
yaohaizh,12.5,Human
joeferner,66.66666666666666,Human
ZhipingYang,100.0,Human
benureau,11.538461538461538,Human
jedrzejchalubek,66.66666666666666,Human
nojimage,50.0,Human
ashleynolan,0.0,Human
parkr,13.333333333333334,Human
robinwassen,0.0,Human
jantimon,26.76056338028169,Human
edi9999,100.0,Human
ceball,33.87096774193548,Human
SvetoslavTsenov,90.17857142857143,Human
yuzushioh,90.29126213592234,Human
nchammas,8.88888888888889,Human
pmclanahan,0.0,Human
philippfromme,0.0,Human
caridy,0.0,Human
ericf,21.052631578947366,Human
doofin,66.66666666666666,Human
securityclippy,75.0,Human
fabienjuif,39.130434782608695,Human
dmetzgar,13.793103448275861,Human
ewinnington,0.0,Human
amitzur,22.83464566929134,Human
josetaira,0.0,Human
jaredhanson,11.11111111111111,Human
plusgut,85.45454545454545,Human
NgoHuy,0.0,Human
xiongchiamiov,0.0,Human
mrocklin,40.0,Human
itsdalmo,45.83333333333333,Human
bweston92,40.0,Human
zaquestion,57.6271186440678,Human
inokappa,0.0,Human
mxsasha,72.58064516129032,Human
lipis,25.0,Human
lepture,0.0,Human
petersirka,66.66666666666666,Human
leekelleher,47.61904761904761,Human
jonathanong,50.0,Human
ptrthomas,0.0,Human
BlazZupan,15.789473684210526,Human
loburm,51.11111111111111,Human
jerriep,66.66666666666666,Human
nshumoogum,0.0,Human
plribeiro3000,24.0,Human
geemus,28.57142857142857,Human
xPaw,27.27272727272727,Human
dks17,0.0,Human
dbu,38.095238095238095,Human
simonbrandhof,51.3126491646778,Human
jrichter1,36.84210526315789,Human
barakman,60.72507552870091,Human
warner,25.0,Human
fassko,75.0,Human
michaeltchapman,42.857142857142854,Human
BenjaSanchez,10.638297872340425,Human
IVANDOMENZAIN,36.36363636363637,Human
oberstet,95.83333333333334,Human
kanitw,40.4040404040404,Human
henrytk,0.0,Human
superbobry,50.0,Human
vlio20,86.95652173913044,Human
dbashford,50.0,Human
jordan-wright,0.0,Human
Ladsgroup,30.693069306930692,Human
Photonios,75.0,Human
connorskees,0.0,Human
jcesarmobile,41.333333333333336,Human
pioneerskies,25.0,Human
cbpowell,100.0,Human
technomancy,14.285714285714285,Human
thedevelobear,0.0,Human
kvolkovich-sc,44.827586206896555,Human
nicwortel,44.44444444444444,Human
mjancarik,83.33333333333334,Human
bogdan0083,0.0,Human
Dan503,0.0,Human
jfrolich,0.0,Human
jorilallo,11.11111111111111,Human
tommoor,5.405405405405405,Human
andrewbonney,52.63157894736842,Human
Rotzbua,0.0,Human
jrief,60.0,Human
jthoms1,33.33333333333333,Human
NMFR,60.0,Human
moufmouf,47.368421052631575,Human
Jimexist,60.0,Human
jhalterman,20.0,Human
klauspost,17.94871794871795,Human
twiecki,32.758620689655174,Human
jc275,0.0,Human
SamueleCaprioli97,42.857142857142854,Human
Digenis,2.857142857142857,Human
overcat,49.41860465116279,Human
sabeegrewal,29.75206611570248,Human
mbrevda,10.344827586206897,Human
samuel-girard,0.0,Human
sckott,66.66666666666666,Human
leosoto,30.0,Human
cypriss,0.0,Human
jenow,33.94495412844037,Human
SiggyF,12.5,Human
danreeves,11.538461538461538,Human
rgolangh,23.456790123456788,Human
puku0x,0.0,Human
altendky,20.0,Human
alexandrebouthinon,3.8461538461538463,Human
Handyman,48.78048780487805,Human
nikossvnk,56.00000000000001,Human
cjh1,91.22807017543859,Human
aschafers,86.95652173913044,Human
NickSeagull,71.42857142857143,Human
vetcher,75.0,Human
eduardo-rodrigues,54.310344827586206,Human
fanyang1988,28.57142857142857,Human
vidartf,6.666666666666667,Human
chrisfosterelli,36.53846153846153,Human
pablorsk,90.2439024390244,Human
tampajohn,66.66666666666666,Human
canard0328,41.66666666666667,Human
datakurre,55.714285714285715,Human
eigenfoo,0.0,Human
RaimundasSakalauskas,14.285714285714285,Human
edcarroll,5.0,Human
kyriog,16.666666666666664,Human
ariekahn,0.0,Human
mattrbianchi,80.19801980198021,Human
jhaenchen,0.0,Human
stephen-hill,38.46153846153847,Human
sergeyfrolov,0.0,Human
MikaelEliasson,10.0,Human
mtrea,54.166666666666664,Human
aaronklaassen,10.526315789473683,Human
nitaliano,4.3478260869565215,Human
aeneasr,17.586206896551722,Human
tonyghita,0.0,Human
aantron,0.0,Human
mcjazzyfunky,0.0,Human
thysultan,0.0,Human
ngrandjean,0.0,Human
winterland1989,41.66666666666667,Human
pavdmyt,41.02564102564102,Human
lionel-,14.942528735632186,Human
kamikazechaser,0.0,Human
yagop,100.0,Human
nickdirienzo,0.0,Human
tocsoft,75.0,Human
yuewko,4.3478260869565215,Human
fghaas,11.428571428571429,Human
RubenVerborgh,25.0,Human
VivekMChawla,11.11111111111111,Human
and-semakin,100.0,Human
b1naryth1ef,0.0,Human
BioQwer,0.0,Human
ro-ka,25.71428571428571,Human
ide,100.0,Human
ishepard,5.555555555555555,Human
johnou,44.44444444444444,Human
lukehutch,100.0,Human
ggreer,100.0,Human
chrisfarms,0.0,Human
jeremyletang,40.0,Human
omichelsen,0.0,Human
millermedeiros,0.0,Human
markvincze,66.66666666666666,Human
diwic,100.0,Human
matthewrmshin,6.25,Human
hynekcer,8.421052631578947,Human
kratob,42.857142857142854,Human
hkdsun,0.0,Human
lucatume,51.12359550561798,Human
IdoZilberberg,33.33333333333333,Human
arcusfelis,0.0,Human
MuriloSchaefer,0.0,Human
AnneHommelberg,5.88235294117647,Human
tcrowe,0.0,Human
mvz,28.985507246376812,Human
kpiwko,50.0,Human
proofit404,0.0,Human
rkern,25.0,Human
indebanvdhamer,59.45945945945946,Human
liszto,27.27272727272727,Human
nicolaiarocci,40.0,Human
dkellner,28.57142857142857,Human
chihsuan,4.761904761904762,Human
martijn00,57.14285714285714,Human
sHesl,23.076923076923077,Human
carlosalberto,50.0,Human
mikebryant,50.0,Human
dereuromark,35.294117647058826,Human
MaartenDesnouck,90.0,Human
samme,6.896551724137931,Human
jameskermode,55.55555555555556,Human
jbbarth,0.0,Human
smnbbrv,0.0,Human
xieziyu,54.54545454545454,Human
xile611,50.0,Human
kwry,0.0,Human
fenollp,44.54545454545455,Human
ronjouch,22.727272727272727,Human
IonicaBizau,0.0,Human
facelessuser,34.946236559139784,Human
shuhaowu,0.0,Human
balsama,72.72727272727273,Human
steveoh,0.0,Human
nihgwu,20.0,Human
bvaughn,0.0,Human
kspearrin,3.508771929824561,Human
blainekasten,22.916666666666664,Human
jamesmh,56.14035087719298,Human
championswimmer,10.0,Human
livictoria,46.15384615384615,Human
davidchin,0.0,Human
whatyouhide,48.0,Human
a5anka,1.9607843137254901,Human
julianlam,100.0,Human
jhermsmeier,2.1739130434782608,Human
lurch,7.142857142857142,Human
alfonsogarciacaro,14.285714285714285,Human
MangelMaxime,0.0,Human
mportuga,34.85477178423236,Human
giginet,27.77777777777778,Human
MelbourneDeveloper,0.0,Human
jarlopez,0.0,Human
Bathtor,0.0,Human
aparcar,10.891089108910892,Human
peitschie,8.415841584158416,Human
vandenoever,14.754098360655737,Human
jaames,54.54545454545454,Human
jskeet,27.559055118110237,Human
clamoriniere1A,40.0,Human
chrisandreae,34.74576271186441,Human
divyakoshy,0.0,Human
loongy,0.0,Human
AlexWheeler,7.462686567164178,Human
mmazzarolo,7.6923076923076925,Human
billdeitrick,20.0,Human
larsrh,61.53846153846154,Human
LukaJCB,0.0,Human
kenshinji,0.0,Human
hdgarrood,12.903225806451612,Human
redonkulus,0.0,Human
fkleuver,13.333333333333334,Human
giuscris,62.857142857142854,Human
serggl,13.333333333333334,Human
fraenki,0.0,Human
Mongey,38.18181818181819,Human
tgturner,0.0,Human
mikestead,42.857142857142854,Human
taligentx,75.0,Human
steadicat,33.33333333333333,Human
seesemichaelj,1.2048192771084338,Human
slewis74,0.0,Human
michaelbazos,100.0,Human
mitsutaka,32.25806451612903,Human
justinseanmartin,3.8461538461538463,Human
yaakov-h,0.0,Human
catamphetamine,100.0,Human
justanr,10.0,Human
jvanderberg,0.0,Human
malled,33.33333333333333,Human
Eomm,0.0,Human
Daegalus,100.0,Human
tommens,35.0,Human
AlexandreDecan,12.5,Human
lukeyouell,100.0,Human
dwijnand,66.66666666666666,Human
AliSoftware,0.0,Human
jeffctown,6.666666666666667,Human
ashwin31,93.02325581395348,Human
japaric,38.333333333333336,Human
Atry,89.76377952755905,Human
Ullaakut,2.7027027027027026,Human
manueliglesias,5.714285714285714,Human
GhostofGoes,50.0,Human
vadimkaD,84.12698412698413,Human
mgtriffid,20.0,Human
qiangdavidliu,63.095238095238095,Human
kcmr,50.0,Human
hkantare,84.0,Human
amanda-tarafa,19.230769230769234,Human
cryptix,0.0,Human
arj03,31.25,Human
goetas,20.0,Human
ivanvotti,100.0,Human
dkhamsing,33.33333333333333,Human
TooTallNate,0.0,Human
fanminshi,20.833333333333336,Human
christianbundy,0.0,Human
yogthos,0.0,Human
devfeel,2.898550724637681,Human
croomes,10.0,Human
aearly,0.0,Human
csirmazbendeguz,21.428571428571427,Human
phenaproxima,11.666666666666666,Human
OlegNadymov,25.0,Human
throrin19,0.0,Human
jayphelps,20.54794520547945,Human
ArturT,12.727272727272727,Human
bfontaine,12.5,Human
srmnitc,56.451612903225815,Human
gpbl,44.4954128440367,Human
boazsegev,25.0,Human
njgheorghita,0.0,Human
ZachEddy,0.0,Human
grissius,0.0,Human
persapiens,0.0,Human
wgerlach,91.55844155844156,Human
jcustenborder,78.57142857142857,Human
notwaldorf,5.405405405405405,Human
brunobasto,71.42857142857143,Human
jbalsas,66.66666666666666,Human
diegonvs,75.75757575757575,Human
MMatten,1.0752688172043012,Human
smarlowucf,13.385826771653544,Human
RomanMinkin,0.0,Human
mike-marcacci,14.285714285714285,Human
jaydenseric,0.0,Human
robdmoore,58.82352941176471,Human
chenyukang,0.0,Human
elandau,59.77011494252874,Human
karolz-ms,36.15384615384615,Human
bjschoenfeld,42.857142857142854,Human
favadi,100.0,Human
supermarin,33.33333333333333,Human
deadprogram,0.0,Human
jpmckinney,47.78761061946903,Human
SimenB,8.333333333333332,Human
cviecco,96.15384615384616,Human
maxisam,60.78431372549019,Human
MacKLess,6.521739130434782,Human
floitsch,56.25,Human
shaofu88,96.7741935483871,Human
Firehed,53.125,Human
andrerpena,54.54545454545454,Human
wallymathieu,35.8974358974359,Human
nateabele,5.263157894736842,Human
LongLiveCHIEF,12.5,Human
Ogeon,8.823529411764707,Human
kzidane,76.66666666666667,Human
danschultzer,12.5,Human
cyli,3.723404255319149,Human
thaJeztah,7.4074074074074066,Human
robdodson,30.0,Human
alice,0.0,Human
EricDahlvang,36.84210526315789,Human
guumaster,57.692307692307686,Human
bmack,9.375,Human
brettjurgens,35.82089552238806,Human
Rob--W,21.052631578947366,Human
jeffbski,25.0,Human
stevenpkg,67.64705882352942,Human
Oliver-I,20.0,Human
mitchmason,0.0,Human
txomon,0.0,Human
brett19,85.71428571428571,Human
jeancochrane,0.0,Human
zpao,20.0,Human
wickwirew,100.0,Human
phumpal,36.36363636363637,Human
asibross,12.5,Human
martint,71.42857142857143,Human
thebadmonkeydev,5.263157894736842,Human
KayleePop,21.428571428571427,Human
ttmarek,61.46788990825688,Human
pmccarren,66.66666666666666,Human
gyscos,100.0,Human
natebosch,0.0,Human
mk13,44.642857142857146,Human
chalin,0.0,Human
lpatino10,1.7964071856287425,Human
ibgreen,64.28571428571429,Human
Corniel,8.287292817679557,Human
aarondl,100.0,Human
kitten,42.857142857142854,Human
bradmartin,42.857142857142854,Human
charlesmoore99,0.0,Human
adamstruck,43.103448275862064,Human
RWOverdijk,84.61538461538461,Human
edouardmenayde,44.44444444444444,Human
mp911de,100.0,Human
statianzo,50.0,Human
felixerdy,85.71428571428571,Human
vladimir-kotikov,0.0,Human
mvkara,0.0,Human
blumu,46.42857142857143,Human
nshahan,25.0,Human
luisvt,100.0,Human
JordanSussman,40.0,Human
lintanghui,44.44444444444444,Human
godu,28.57142857142857,Human
cap10morgan,6.25,Human
MarkusRabe,46.15384615384615,Human
str4d,30.246913580246915,Human
sppalkia,18.435754189944134,Human
kattni,83.33333333333334,Human
bloritsch,33.33333333333333,Human
JacobEvelyn,17.894736842105264,Human
acasademont,5.88235294117647,Human
wtao-mux,100.0,Human
kalwalkden,100.0,Human
schollz,100.0,Human
maxtaco,28.57142857142857,Human
cboettig,0.0,Human
javadev,88.29268292682927,Human
cckelly,57.14285714285714,Human
stuartaccent,52.17391304347826,Human
dmlb2000,0.8403361344537815,Human
cascornelissen,100.0,Human
bradymholt,54.929577464788736,Human
bekeles,46.15384615384615,Human
depryf,20.0,Human
shochdoerfer,44.44444444444444,Human
e0ipso,9.333333333333334,Human
camilamercado,19.047619047619047,Human
hellatan,26.47058823529412,Human
geerteltink,10.204081632653061,Human
williaster,5.1020408163265305,Human
devigned,0.0,Human
myleshorton,40.0,Human
bordoley,42.857142857142854,Human
JRod-Eiman,57.89473684210527,Human
rkusa,33.33333333333333,Human
cloudkite,0.0,Human
huysentruitw,100.0,Human
parlough,25.0,Human
lucko,0.0,Human
goldfire,0.0,Human
ajbogh,25.0,Human
localredhead,61.53846153846154,Human
JordonPhillips,15.384615384615385,Human
matthewp,23.463687150837988,Human
sausman,86.66666666666667,Human
lekosfmi,28.26086956521739,Human
aoberoi,0.0,Human
tbremer,0.0,Human
Oceania2018,100.0,Human
cag,54.629629629629626,Human
artemy-osipov,0.0,Human
erickpintor,45.16129032258064,Human
marrony,50.0,Human
vinkobedek,7.4074074074074066,Human
jacstn,0.0,Human
guzzilar,2.0618556701030926,Human
AleBles,56.52173913043478,Human
rimiti,0.0,Human
mikelax,25.0,Human
c00kiemon5ter,0.0,Human
anaisbetts,2.857142857142857,Human
AlexWayfer,0.0,Human
tmcgilchrist,60.86956521739131,Human
Gama11,27.77777777777778,Human
VladoLavor,16.50485436893204,Human
Therzok,50.0,Human
ashok1994,100.0,Human
helstern,66.66666666666666,Human
skovhus,19.17808219178082,Human
greg-hellings,15.714285714285714,Human
gjtorikian,20.0,Human
rolong,100.0,Human
thrix,0.0,Human
mprahl,40.0,Human
ono,7.4074074074074066,Human
rushfrisby,100.0,Human
jgromes,16.666666666666664,Human
olance,0.0,Human
bogdan,100.0,Human
le0pard,25.0,Human
johnlcox,13.953488372093023,Human
simonw,27.906976744186046,Human
aravindakr95,85.71428571428571,Human
wallet77,95.40229885057471,Human
johnl,27.27272727272727,Human
tokengeek,5.797101449275362,Human
benbowes,4.424778761061947,Human
LuckyCyborg,64.65638148667601,Human
giraud,62.5,Human
windyakin,9.090909090909092,Human
indranilatcal,0.0,Human
danielwertheim,40.0,Human
pengrad,96.0,Human
hansemannn,9.67741935483871,Human
olafurpg,50.0,Human
einavk,10.0,Human
iaomw,50.0,Human
GiladShoham,33.33333333333333,Human
svenevs,12.195121951219512,Human
dualspiral,0.0,Human
zml2008,11.76470588235294,Human
ekarson,14.285714285714285,Human
eltonmesquita,21.428571428571427,Human
n8sh,42.857142857142854,Human
belka-ew,66.66666666666666,Human
pdeffebach,17.94871794871795,Human
bkamins,12.5,Human
tanema,0.0,Human
apokalyptik,66.66666666666666,Human
bajb,96.42857142857143,Human
eyalbe4,33.33333333333333,Human
txs1992,24.675324675324674,Human
jljsj33,27.27272727272727,Human
beefchimi,0.0,Human
weilix88,69.87951807228916,Human
casperdcl,3.79746835443038,Human
Erikvv,0.0,Human
shawnrice,64.70588235294117,Human
grs,64.1025641025641,Human
mapsam,0.0,Human
nalimilan,20.0,Human
kabirbaidhya,2.197802197802198,Human
oleurud,66.66666666666666,Human
dgaubert,50.0,Human
TheSharpieOne,15.384615384615385,Human
kirrg001,3.571428571428571,Human
sjkp,71.42857142857143,Human
mthenw,64.24581005586593,Human
Shynixn,100.0,Human
prydie,13.333333333333334,Human
awilsonCurt,63.46153846153846,Human
eriknelson,33.33333333333333,Human
lmangani,45.45454545454545,Human
jedisct1,50.0,Human
Green7,60.0,Human
dwrensha,16.666666666666664,Human
drug007,36.36363636363637,Human
jperkelens,0.0,Human
herrstucki,4.6875,Human
gabrieldoty,0.0,Human
captainsidd,10.526315789473683,Human
benmatselby,65.21739130434783,Human
nrwiersma,89.65517241379311,Human
calind,100.0,Human
jkutner,33.33333333333333,Human
chkr1011,28.57142857142857,Human
knightsc,8.333333333333332,Human
sns-seb,65.625,Human
buren,50.0,Human
l0nax,0.0,Human
opeongo,9.67741935483871,Human
nickl-,0.0,Human
c4milo,0.0,Human
ssisil,62.5,Human
franzliedke,0.0,Human
skykelsey,59.64912280701754,Human
tlovett1,0.0,Human
brad,44.44444444444444,Human
misi,50.0,Human
sunny,53.48837209302325,Human
midzer,0.0,Human
thegecko,50.0,Human
guybedford,5.1020408163265305,Human
milesj,0.0,Human
pvasek,41.37931034482759,Human
adelavega,26.31578947368421,Human
coston,15.789473684210526,Human
ostrolucky,14.285714285714285,Human
polc,55.55555555555556,Human
djdeath,6.666666666666667,Human
Prash74,15.789473684210526,Human
msimmer,0.0,Human
isaachier,16.666666666666664,Human
koreno,50.66666666666667,Human
baohx2000,66.66666666666666,Human
maraino,0.0,Human
jamescyeh,83.33333333333334,Human
Tigraine,28.57142857142857,Human
tknandu,68.75,Human
Andrey1994,17.708333333333336,Human
jvswatson,41.66666666666667,Human
evhub,21.428571428571427,Human
yhahn,36.84210526315789,Human
LuckyNoS7evin,17.647058823529413,Human
swiftyspiffy,10.909090909090908,Human
NoahAndrews,0.0,Human
rick,0.0,Human
majormoses,0.0,Human
yajra,3.3112582781456954,Human
dylanvorster,10.0,Human
travist,88.70967741935483,Human
ewjoachim,21.428571428571427,Human
ishustava,0.0,Human
blipson89,71.42857142857143,Human
DerMika,0.0,Human
vdemeester,0.0,Human
martysweet,76.0,Human
kylef,22.535211267605636,Human
nussjustin,0.0,Human
mediocregopher,4.761904761904762,Human
timrogers,30.23255813953488,Human
jterry75,0.0,Human
felixb,0.0,Human
black-adder,45.0,Human
eps1lon,0.0,Human
andy-ms,28.39506172839506,Human
schuchard,44.44444444444444,Human
omame,25.0,Human
RoslerWS,36.26373626373626,Human
spencermountain,12.5,Human
KarthikBhaskara,40.0,Human
szimek,20.0,Human
jonathanhperry,20.0,Human
vercasson,48.63013698630137,Human
natemccurdy,25.0,Human
mrprim,40.0,Human
justincormack,0.0,Human
HuKeping,0.0,Human
f,33.33333333333333,Human
stakach,0.0,Human
hfwang,14.285714285714285,Human
kurtisvg,19.672131147540984,Human
jennybc,14.285714285714285,Human
jslegendre,0.0,Human
zserge,66.66666666666666,Human
AntonioJuliano,47.91666666666667,Human
normanargueta,100.0,Human
