Bot,Humain
,9
,133
,28
,132
,8
,5
,12
,7
,1
,3
,74
,4
,16
,3
,184
,73
,17
,1
,169
,0
,20
,1
,15
,13
,24
,1
,7
,14
,0
,13
,0
,31
,3
,5
,2
,33
,6
,9
,1
,28
,72
,0
,0
,211
,0
,0
,0
,6
,0
,0
,35
,5
,3
,25
,167
,0
,1
,544
,2
,159
,228
,29
,1
,7
,271
,8
,3
,14
,6
,12
,15
,1
,0
,89
,0
,193
,0
,14
,1
,10
,0
,17
,9
,48
,0
,22
,158
,2
,0
,18
,2
,1
,12
,64
,0
,10
,0
,1
,2
,8
,4
,116
,9
,16
,3
,4
,0
,28
,47
,1
,105
,1
,1
,32
,10
,1
,12
,7
,6
,24
,3
,9
,17
,42
,119
,104
,20
,10
,12
,7
,0
,38
,6
,3
,80
,12
,0
,7
,58
,19
,4
,2
,1
,13
,38
,20
,55
,13
,6
,0
,0
,1
,70
,1
,0
,268
,22
,12
,1
,5
,72
,32
,8
,0
,14
,68
,0
,0
,95
,16
,0
,0
,25
,0
,20
,0
,1
,0
,8
,2
,21
,2
,30
,10
,14
,53
,8
,306
,24
,78
,76
,0
,6
,42
,30
,6
,97
,20
,67
,51
,0
,85
,9
,12
,2
,0
,101
,57
,10
,86
,0
,0
,10
,173
,32
,95
,0
,165
,81
,2
,308
,150
,11
,0
,0
,0
,13
,0
,35
,5
,0
,0
,4
,0
,0
,0
,1
,90
,24
,1
,25
,7
,28
,13
,3
,39
,2
,2
,27
,28
,0
,4
,244
,35
,26
,5
,11
,0
,0
,82
,28
,0
,7
,0
,160
,4
,60
,2
,6
,79
,8
,10
,3
,106
,6
,6
,153
,0
,3
,46
,23
,0
,1
,0
,1
,17
,4
,2
,0
,23
,13
,6
,7
,10
,13
,0
,13
,0
,3
,0
,0
,171
,6
,0
,1
,33
,4
,34
,30
,23
,0
,16
,88
,0
,1
,2
,11
,2
,41
,0
,2
,0
,8
,1
,7
,0
,5
,6
,8
,19
,73
,32
,6
,45
,0
,17
,7
,43
,12
,82
,44
,41
,22
,23
,2
,0
,13
,46
,3
,9
,84
,14
,2
,21
,2
,33
,2
,22
,1
,8
,2
,41
,12
,0
,0
,22
,0
,0
,65
,13
,2
,71
,4
,0
,7
,42
,0
,20
,1
,4
,6
,0
,1
,111
,284
,14
,0
,13
,21
,29
,0
,0
,5
,10
,12
,4
,4
,0
,352
,2
,38
,0
,29
,25
,58
,8
,1
,1
,2
,3
,0
,25
,8
,36
,87
,0
,13
,7
,274
,0
,45
,0
,2
,116
,3
,3
,2
,87
,2
,1
,72
,1
,5
,0
,0
,0
,9
,7
,2
,0
,18
,593
,27
,9
,6
,41
,5
,21
,43
,0
,42
,0
,18
,2
,1
,525
,4
,3
,40
,4
,30
,0
,2
,74
,4
,0
,1
,2
,9
,22
,48
,16
,16
,27
,0
,62
,147
,48
,153
,7
,5
,0
,60
,0
,0
,209
,0
,57
,28
,0
,132
,1
,0
,27
,1
,0
,0
,22
,1
,12
,1
,1
,16
,36
,138
,27
,75
,72
,4
,0
,10
,18
,0
,5
,11
,1
,4
,7
,34
,7
,102
,5
,52
,1
,0
,1
,19
,33
,10
,0
,115
,0
,5
,115
,3
,13
,115
,0
,3
,1
,0
,11
,241
,6
,0
,0
,0
,28
,212
,24
,74
,6
,5
,6
,6
,32
,54
,2
,44
,372
,3
,2
,0
,18
,0
,0
,0
,23
,1
,25
,24
,44
,21
,0
,27
,14
,0
,1
,3
,4
,6
,4
,9
,5
,1
,2
,17
,22
,42
,282
,1
,1
,27
,34
,9
,28
,15
,5
,2
,1
,2
,5
,0
,22
,18
,57
,7
,2
,0
,0
,0
,1
,0
,0
,1
,155
,12
,91
,490
,19
,1
,8
,9
,43
,0
,1
,118
,50
,0
,0
,28
,2
,114
,42
,28
,1
,6
,0
,23
,0
,40
,18
,0
,43
,5
,40
,7
,122
,40
,11
,35
,40
,112
,12
,1
,36
,20
,0
,0
,0
,21
,465
,3
,112
,3
,13
,68
,9
,1
,76
,10
,18
,48
,4
,16
,8
,2
,7
,19
,44
,2
,17
,27
,0
,23
,133
,6
,13
,0
,31
,0
,7
,0
,6
,26
,0
,9
,18
,106
,7
,0
,64
,2
,24
,0
,2
,3
,2
,24
,0
,2
,32
,0
,0
,0
,0
,42
,0
,16
,1
,24
,29
,1
,11
,1
,0
,27
,7
,0
,297
,0
,20
,6
,23
,22
,1
,12
,35
,4
,17
,0
,4
,16
,244
,137
,0
,5
,0
,2
,9
,25
,1
,17
,62
,49
,11
,8
,0
,34
,0
,1
,30
,9
,7
,0
,45
,152
,0
,37
,25
,23
,58
,25
,127
,42
,6
,0
,28
,3
,50
,12
,19
,41
,1
,44
,10
,3
,0
,0
,0
,6
,20
,0
,44
,2
,0
,0
,263
,25
,6
,14
,38
,110
,2
,11
,8
,92
,38
,1
,2
,4
,168
,10
,43
,0
,11
,6
,1
,14
,0
,34
,0
,28
,6
,0
,0
,17
,0
,185
,44
,0
,2
,3
,7
,16
,5
,136
,0
,5
,19
,0
,34
,42
,14
,1
,0
,5
,29
,212
,6
,2
,0
,120
,11
,0
,0
,73
,0
,0
,15
,23
,56
,162
,4
,0
,24
,41
,68
,1
,14
,13
,5
,284
,630
,8
,0
,9
,2
,18
,10
,6
,4
,6
,28
,0
,0
,0
,1
,3
,16
,0
,0
,5
,2
,2
,60
,1
,25
,8
,0
,13
,6
,13
,79
,38
,83
,958
,10
,1
,37
,3
,5
,8
,36
,24
,15
,33
,12
,0
,0
,0
,4
,0
,54
,0
,18
,2
,6
,1
,0
,177
,1
,41
,4
,1
,90
,17
,28
,7
,83
,173
,1
,0
,56
,15
,0
,7
,39
,0
,3
,167
,20
,3
,59
,12
,34
,0
,0
,8
,1
,5
,6
,0
,28
,30
,0
,65
,0
,16
,0
,0
,33
,22
,50
,2
,0
,7
,130
,91
,0
,0
,11
,95
,1
,53
,1
,2
,181
,100
,1
,63
,21
,2
,13
,27
,3
,11
,1
,17
,0
,8
,4
,0
,1
,1375
,11
,10
,13
,0
,29
,2
,1
,0
,1
,2
,148
,6
,44
,33
,4
,114
,27
,4
,65
,10
,0
,0
,1
,156
,40
,1
,8
,124
,238
,24
,12
,4
,99
,15
,8
,2
,50
,25
,21
,0
,1
,0
,19
,0
,3
,0
,8
,18
,27
,6
,57
,333
,58
,41
,5
,87
,5
,4
,0
,3
,25
,9
,0
,3
,2
,23
,24
,15
,2
,19
,7
,0
,0
,31
,0
,206
,46
,7
,88
,4
,16
,2
,36
,1
,0
,0
,76
,36
,461
,0
,2
,0
,2
,1
,76
,47
,263
,20
,4
,0
,91
,53
,0
,205
,166
,124
,23
,4
,11
,17
,21
,18
,65
,8
,60
,24
,140
,0
,36
,0
,4
,2
,7
,51
,0
,0
,51
,0
,1
,25
,71
,6
,6
,13
,0
,5
,67
,2
,55
,31
,36
,15
,9
,0
,9
,14
,2
,9
,9
,0
,0
,0
,0
,40
,1
,119
,15
,253
,16
,33
,13
,25
,47
,38
,9
,37
,34
,14
,9
,8
,14
,0
,543
,40
,58
,49
,3
,1
,0
,42
,61
,24
,8
,36
,42
,18
,0
,41
,210
,2
,0
,44
,91
,0
,253
,48
,5
,1
,2
,10
,53
,47
,2
,24
,0
