Compte,lev,Type
cyli,28.0,Human
thaJeztah,21.0,Human
robdodson,5.0,Human
alice,30.5,Human
EricDahlvang,11.0,Human
guumaster,17.0,Human
bmack,32.0,Human
brettjurgens,10.0,Human
Rob--W,9.0,Human
jeffbski,37.0,Human
stevenpkg,39.5,Human
Oliver-I,30.5,Human
txomon,38.0,Human
brett19,100.0,Human
jeancochrane,20.0,Human
zpao,22.0,Human
wickwirew,100.0,Human
phumpal,13.0,Human
asibross,16.0,Human
martint,100.0,Human
thebadmonkeydev,38.0,Human
KayleePop,20.5,Human
ttmarek,100.0,Human
pmccarren,100.0,Human
natebosch,36.0,Human
mk13,3.0,Human
lpatino10,35.0,Human
ibgreen,22.0,Human
Corniel,24.0,Human
kitten,8.0,Human
bradmartin,13.0,Human
charlesmoore99,58.0,Human
adamstruck,6.0,Human
RWOverdijk,100.0,Human
edouardmenayde,13.5,Human
statianzo,50.0,Human
felixerdy,100.0,Human
vladimir-kotikov,48.5,Human
mvkara,34.0,Human
blumu,7.0,Human
nshahan,28.0,Human
luisvt,100.0,Human
JordanSussman,7.0,Human
lintanghui,13.0,Human
godu,28.0,Human
cap10morgan,34.0,Human
MarkusRabe,26.0,Human
str4d,15.0,Human
sppalkia,22.0,Human
kattni,100.0,Human
bloritsch,21.0,Human
JacobEvelyn,6.0,Human
acasademont,23.5,Human
wtao-mux,100.0,Human
schollz,100.0,Human
maxtaco,17.0,Human
cboettig,66.0,Human
javadev,100.0,Human
cckelly,53.0,Human
stuartaccent,0.0,Human
dmlb2000,82.0,Human
cascornelissen,100.0,Human
bradymholt,4.0,Human
bekeles,11.0,Human
depryf,47.0,Human
shochdoerfer,6.0,Human
e0ipso,27.0,Human
camilamercado,13.0,Human
hellatan,17.0,Human
geerteltink,81.0,Human
williaster,28.0,Human
devigned,30.5,Human
myleshorton,24.0,Human
bordoley,15.5,Human
JRod-Eiman,12.5,Human
rkusa,49.0,Human
huysentruitw,100.0,Human
parlough,26.0,Human
lucko,22.0,Human
ajbogh,20.0,Human
localredhead,28.5,Human
JordonPhillips,29.5,Human
matthewp,24.0,Human
sausman,100.0,Human
lekosfmi,14.0,Human
aoberoi,62.0,Human
tbremer,45.0,Human
Oceania2018,100.0,Human
cag,0.0,Human
artemy-osipov,30.0,Human
erickpintor,9.0,Human
marrony,18.0,Human
vinkobedek,29.0,Human
jacstn,51.0,Human
guzzilar,33.5,Human
AleBles,20.0,Human
rimiti,41.5,Human
mikelax,15.0,Human
c00kiemon5ter,31.0,Human
anaisbetts,34.0,Human
AlexWayfer,28.0,Human
tmcgilchrist,20.0,Human
Gama11,28.5,Human
VladoLavor,56.0,Human
Therzok,5.0,Human
ashok1994,100.0,Human
helstern,44.0,Human
skovhus,21.5,Human
greg-hellings,30.0,Human
gjtorikian,21.0,Human
rolong,100.0,Human
thrix,67.0,Human
mprahl,17.5,Human
ono,26.0,Human
rushfrisby,100.0,Human
jgromes,36.0,Human
olance,69.0,Human
bogdan,100.0,Human
le0pard,19.0,Human
johnlcox,34.0,Human
simonw,8.0,Human
aravindakr95,100.0,Human
wallet77,100.0,Human
johnl,30.0,Human
tokengeek,35.0,Human
benbowes,31.0,Human
LuckyCyborg,24.0,Human
giraud,34.0,Human
windyakin,10.0,Human
indranilatcal,39.5,Human
danielwertheim,11.0,Human
pengrad,100.0,Human
hansemannn,29.0,Human
olafurpg,28.5,Human
einavk,24.5,Human
iaomw,20.5,Human
GiladShoham,26.5,Human
svenevs,18.0,Human
dualspiral,68.0,Human
zml2008,25.5,Human
ekarson,36.0,Human
eltonmesquita,26.0,Human
n8sh,19.5,Human
belka-ew,100.0,Human
pdeffebach,19.0,Human
bkamins,33.0,Human
tanema,35.0,Human
apokalyptik,100.0,Human
bajb,100.0,Human
eyalbe4,41.0,Human
txs1992,6.0,Human
jljsj33,20.0,Human
beefchimi,27.0,Human
weilix88,43.0,Human
casperdcl,20.0,Human
Erikvv,62.5,Human
shawnrice,30.0,Human
grs,17.0,Human
mapsam,43.0,Human
nalimilan,30.0,Human
kabirbaidhya,30.0,Human
oleurud,51.0,Human
dgaubert,2.0,Human
TheSharpieOne,33.0,Human
kirrg001,21.0,Human
sjkp,100.0,Human
mthenw,100.0,Human
Shynixn,100.0,Human
prydie,12.0,Human
awilsonCurt,28.0,Human
eriknelson,22.0,Human
lmangani,2.0,Human
jedisct1,50.0,Human
Green7,23.0,Human
dwrensha,16.0,Human
drug007,21.0,Human
jperkelens,29.0,Human
herrstucki,27.0,Human
gabrieldoty,100.0,Human
captainsidd,23.0,Human
benmatselby,31.0,Human
nrwiersma,100.0,Human
calind,100.0,Human
jkutner,3.0,Human
chkr1011,14.0,Human
knightsc,31.0,Human
sns-seb,29.0,Human
buren,47.0,Human
l0nax,33.5,Human
opeongo,31.0,Human
nickl-,31.5,Human
ssisil,41.0,Human
franzliedke,35.0,Human
skykelsey,5.0,Human
tlovett1,65.5,Human
brad,12.5,Human
misi,32.0,Human
sunny,6.0,Human
midzer,38.5,Human
thegecko,12.0,Human
guybedford,32.0,Human
milesj,32.0,Human
pvasek,17.0,Human
adelavega,13.0,Human
coston,6.0,Human
ostrolucky,31.0,Human
polc,24.5,Human
djdeath,35.0,Human
Prash74,35.0,Human
msimmer,62.0,Human
isaachier,100.0,Human
koreno,10.0,Human
baohx2000,30.0,Human
maraino,42.0,Human
jamescyeh,100.0,Human
Tigraine,35.0,Human
tknandu,39.0,Human
Andrey1994,20.0,Human
jvswatson,27.0,Human
evhub,6.0,Human
yhahn,18.0,Human
LuckyNoS7evin,18.0,Human
swiftyspiffy,21.0,Human
rick,30.5,Human
majormoses,72.0,Human
yajra,22.0,Human
dylanvorster,21.0,Human
travist,100.0,Human
ewjoachim,16.0,Human
blipson89,100.0,Human
DerMika,34.0,Human
vdemeester,63.0,Human
martysweet,100.0,Human
kylef,22.0,Human
nussjustin,21.0,Human
mediocregopher,26.5,Human
timrogers,6.0,Human
jterry75,66.0,Human
felixb,33.0,Human
black-adder,8.0,Human
eps1lon,33.0,Human
andy-ms,13.0,Human
schuchard,27.5,Human
omame,27.0,Human
RoslerWS,16.0,Human
spencermountain,25.0,Human
KarthikBhaskara,22.0,Human
szimek,37.5,Human
jonathanhperry,71.0,Human
vercasson,100.0,Human
natemccurdy,24.0,Human
mrprim,20.0,Human
justincormack,43.0,Human
HuKeping,44.0,Human
f,34.0,Human
stakach,24.0,Human
hfwang,28.5,Human
kurtisvg,16.0,Human
jennybc,25.0,Human
jslegendre,35.0,Human
zserge,100.0,Human
AntonioJuliano,11.0,Human
normanargueta,100.0,Human
kazzkiq,32.0,Human
krainboltgreene,10.0,Human
mcfiredrill,27.0,Human
mobileoverlord,100.0,Human
tshort,14.0,Human
vieira,26.0,Human
Toxicable,34.5,Human
ddgenome,41.0,Human
allejo,26.0,Human
rolandshoemaker,11.0,Human
asvishnyakov,13.0,Human
mdholloway,18.0,Human
ojizero,38.0,Human
buddyspike,2.0,Human
adieuadieu,13.0,Human
masakik,100.0,Human
paulondcdev,35.0,Human
katmratliff,10.0,Human
bemcdonnell,13.0,Human
Jiadalee,35.0,Human
tie-rack,24.5,Human
theoephraim,3.5,Human
kfarnung,24.0,Human
akrantz,28.5,Human
qerub,21.0,Human
asakusuma,34.0,Human
andresmgot,9.0,Human
berkerpeksag,9.0,Human
astorije,59.5,Human
msiemens,23.0,Human
eugene-eeo,32.5,Human
chiradeep,11.0,Human
gburgett,26.0,Human
arturi,100.0,Human
oyvindln,50.0,Human
james-perretta,6.0,Human
geneh,28.0,Human
jeffmcaffer,15.0,Human
ferrix,26.0,Human
jjdelc,100.0,Human
piotr-bajer,37.5,Human
luboskmetko,12.0,Human
ddunkin,27.0,Human
tmsincomb,28.0,Human
piotrwitek,26.0,Human
rfk,32.0,Human
maurizi,41.0,Human
JeremySkinner,8.0,Human
howbazaar,43.0,Human
jvatic,9.0,Human
rickbergfalk,18.0,Human
emerali,1.0,Human
googollee,100.0,Human
juancarlospaco,54.0,Human
jarekwg,64.0,Human
vikeri,100.0,Human
medikoo,67.0,Human
michalkurzeja,100.0,Human
seb-b,40.0,Human
zbateson,66.0,Human
joshaber,23.0,Human
keithduncan,26.0,Human
bneumann,23.0,Human
vict-shevchenko,39.0,Human
mikeerickson,12.0,Human
erickt,100.0,Human
jhchen,5.5,Human
QueenieMar,100.0,Human
aapomm,10.0,Human
ota42y,12.5,Human
berney,69.0,Human
sshipway,67.0,Human
aelsabbahy,10.0,Human
jmacd,11.0,Human
HinTak,31.0,Human
zhangqiangoffice,35.0,Human
philipc,6.0,Human
fitzgen,8.0,Human
piperRyan,100.0,Human
sagebind,30.0,Human
koral--,100.0,Human
jdemeyer,6.0,Human
stijnmoreels,36.0,Human
hsanjuan,100.0,Human
ekzhu,100.0,Human
nickmessing,5.0,Human
repeatedly,24.0,Human
awalterschulze,17.0,Human
notzippy,14.0,Human
bukhsh,29.0,Human
LostCrew,100.0,Human
casesandberg,17.0,Human
naqvitalha,100.0,Human
dominikh,56.0,Human
rohan-varma,100.0,Human
danigb,4.0,Human
grlee77,26.0,Human
MAliM1988,100.0,Human
customcommander,27.0,Human
okuryu,23.0,Human
liveforeverx,100.0,Human
ylon,12.0,Human
bartvde,28.0,Human
nikunjkotecha,100.0,Human
yuvalif,100.0,Human
josesimoes,6.0,Human
dtmilano,100.0,Human
EmmaJP,60.0,Human
publicarray,32.0,Human
akoeplinger,52.0,Human
ianchesal,9.0,Human
GiridharanNarayanan,30.0,Human
martinlissmyr,7.0,Human
reox,7.0,Human
moodmosaic,16.5,Human
thumphries,37.5,Human
sho-87,28.0,Human
denesb,28.5,Human
dahankzter,33.5,Human
gwils,15.5,Human
seleb,5.0,Human
michalbundyra,29.0,Human
TomHAnderson,27.5,Human
certik,27.0,Human
isuruf,6.0,Human
vladbarosan,28.0,Human
soulseekah,26.0,Human
nepalez,18.0,Human
shuttle1987,32.0,Human
janko,28.0,Human
mcarmonaa,17.5,Human
jfontan,15.0,Human
itsmichaeldiego,18.0,Human
am-kantox,100.0,Human
targos,31.0,Human
pi-r-p,30.0,Human
doloopwhile,100.0,Human
shimberger,100.0,Human
mbest,31.0,Human
peterbourgon,18.0,Human
milhidaka,0.0,Human
errordeveloper,8.0,Human
dlespiau,36.0,Human
andymsuk,15.0,Human
Algunenano,7.0,Human
alterphp,7.0,Human
leastprivilege,50.0,Human
db7,4.0,Human
0x53A,26.0,Human
AnthonyLloyd,6.0,Human
benmccann,100.0,Human
ArtSabintsev,29.0,Human
yehjxraymond,39.5,Human
astrofrog,22.0,Human
wrfly,26.0,Human
ADmad,6.5,Human
davidyell,62.5,Human
catbaron0,38.0,Human
wvangeit,100.0,Human
StephenVavasis,23.0,Human
newpavlov,10.5,Human
glerchundi,17.0,Human
KengoTODA,29.0,Human
h3xstream,20.0,Human
RehanSaeed,29.0,Human
johnrutherford,15.0,Human
joshmoore,12.0,Human
seb86,8.0,Human
michaelchu,100.0,Human
ermakovich,16.0,Human
tir38,22.5,Human
giuseppeg,9.0,Human
cliedeman,100.0,Human
smk508,16.0,Human
dasulit,29.0,Human
tristen,31.0,Human
st-h,5.0,Human
simonpasquier,20.0,Human
hueniverse,50.0,Human
sgratzl,68.0,Human
bthaile,34.0,Human
dave-irvine,21.0,Human
cchantep,100.0,Human
Igloczek,100.0,Human
gregbty,9.0,Human
Spea,21.5,Human
scientistnik,16.0,Human
Stranger6667,12.0,Human
dmitshur,39.0,Human
keithamus,31.0,Human
hacdias,33.0,Human
novln,17.0,Human
jaraco,31.0,Human
matrixik,33.0,Human
sriv,8.0,Human
BugDiver,9.0,Human
graphaelli,16.0,Human
ErikHellman,29.0,Human
KeithGillette,31.0,Human
rabelenda,100.0,Human
BorisOsipov,35.0,Human
zoul0813,32.0,Human
icebob,2.0,Human
artero,25.0,Human
malachy-mcconnell,100.0,Human
reidcooper,41.0,Human
pearkes,29.0,Human
muukii,100.0,Human
ceehaupt,100.0,Human
axten,100.0,Human
llllllllll,20.5,Human
m-pilia,29.0,Human
nytamin,12.0,Human
samcook,13.0,Human
carltongibson,21.0,Human
ltcmelo,24.0,Human
EvanHerman,18.0,Human
yyuu,11.0,Human
justinbastress,9.0,Human
clayzim,40.0,Human
szook,35.0,Human
carlpett,26.0,Human
ninjaahhh,25.0,Human
olix0r,26.0,Human
tabacitu,17.0,Human
ORESoftware,100.0,Human
SSheldon,60.5,Human
thomasfredericks,50.0,Human
ashmaroli,23.5,Human
Pierstoval,11.0,Human
bretterer,15.0,Human
chilijung,39.0,Human
portellaa,19.0,Human
Zaid-Ajaj,11.0,Human
Gimly,39.5,Human
mitchellhenke,16.0,Human
minrk,27.0,Human
pjlsergeant,28.0,Human
tompng,14.0,Human
aberkow,33.5,Human
tjamet,22.0,Human
yuce,100.0,Human
bajtos,33.0,Human
twada,30.0,Human
ohtangza,70.5,Human
toddpalino,31.5,Human
mzwiessele,100.0,Human
DimitarTodorov,100.0,Human
sjqnn,96.0,Human
WillSewell,17.0,Human
RubenJacobse,28.0,Human
Roger-luo,11.0,Human
dariuszseweryn,23.0,Human
kcathey,30.0,Human
hustcc,50.0,Human
ansasaki,34.0,Human
annismckenzie,28.0,Human
nathanschile,38.0,Human
zqfan,85.5,Human
chunyenHuang,50.0,Human
MikhailTymchukDX,6.0,Human
mwcz,16.5,Human
thesocialdev,22.0,Human
mjackson,33.0,Human
ndrwrbgs,40.0,Human
davidraythompson,27.0,Human
aalexand,4.0,Human
FoggyFinder,20.0,Human
Happypig375,7.0,Human
jonathantneal,41.0,Human
DavidGarciaCat,19.0,Human
jonbern,35.5,Human
james-lawrence,34.0,Human
mkeeler,42.0,Human
Marwes,1.0,Human
greg0ire,6.0,Human
mission-liao,18.0,Human
Cameron-C-Chapman,100.0,Human
icco,100.0,Human
janczer,52.0,Human
humblec,72.0,Human
aravindavk,63.0,Human
MiguelSavignano,29.0,Human
jiffyclub,33.0,Human
ikatyang,45.0,Human
DannyBen,3.0,Human
marci4,4.0,Human
Koka,23.0,Human
absolute8511,100.0,Human
tinyfive,26.0,Human
jacksontj,29.0,Human
drmohundro,31.0,Human
rixx,31.5,Human
dabercro,26.0,Human
troshko111,14.0,Human
ortuman,100.0,Human
keeganstreet,19.0,Human
maxime-rainville,37.0,Human
ItalyPaleAle,31.0,Human
jamescgibson,31.0,Human
zigomir,13.5,Human
Lonami,4.0,Human
kipz,34.0,Human
TroyAlford,18.0,Human
paulcwarren,7.0,Human
daffl,10.0,Human
david-yz-liu,1.0,Human
menshikh-iv,19.0,Human
doublestranded,20.0,Human
nikhila05,0.0,Human
ksatchit,23.0,Human
bryanyang0528,100.0,Human
ConnorRigby,100.0,Human
nathanwoulfe,23.0,Human
zedd45,31.0,Human
insightindustry,14.0,Human
samhatoum,100.0,Human
reimannf,66.0,Human
sebbo2002,23.0,Human
VesnaT,82.0,Human
Page-,29.0,Human
matzkoh,100.0,Human
daybrush,97.0,Human
alexandernanberg,88.0,Human
