Bot,Humain
,68.5
,100.0
,15.0
,100.0
,100.0
,30.0
,4.0
,20.0
,100.0
,27.0
,26.0
,50.0
,16.0
,20.0
,100.0
,9.0
,22.0
,28.0
,100.0
,7.0
,3.0
,5.0
,100.0
,24.0
,100.0
,70.5
,100.0
,17.0
,100.0
,10.0
,0.0
,15.0
,15.0
,16.0
,40.0
,13.0
,100.0
,100.0
,100.0
,8.0
,100.0
,100.0
,12.0
,100.0
,17.0
,100.0
,10.0
,8.0
,100.0
,12.0
,31.0
,100.0
,100.0
,10.0
,26.0
,14.0
,100.0
,100.0
,2.0
,100.0
,5.0
,22.0
,29.0
,100.0
,100.0
,100.0
,38.0
,8.0
,100.0
,100.0
,24.0
,100.0
,100.0
,6.0
,2.0
,100.0
,100.0
,35.0
,100.0
,28.0
,12.0
,22.0
,20.0
,5.0
,15.0
,14.0
,100.0
,13.0
,8.0
,23.0
,12.0
,21.5
,4.0
,24.0
,24.0
,100.0
,0.0
,29.0
,100.0
,25.5
,24.0
,12.0
,12.0
,35.0
,29.0
,23.0
,100.0
,100.0
,100.0
,7.0
,100.0
,5.0
,100.0
,100.0
,39.0
,100.0
,23.0
,100.0
,9.0
,11.0
,100.0
,100.0
,32.0
,100.0
,100.0
,34.0
,32.0
,15.0
,3.0
,23.0
,21.0
,100.0
,100.0
,100.0
,23.5
,100.0
,100.0
,100.0
,100.0
,100.0
,33.0
,33.0
,100.0
,100.0
,7.0
,91.0
,100.0
,23.0
,100.0
,13.0
,24.0
,100.0
,100.0
,19.0
,27.0
,100.0
,14.0
,43.5
,100.0
,100.0
,100.0
,11.0
,100.0
,0.0
,22.0
,100.0
,100.0
,15.0
,100.0
,100.0
,100.0
,36.0
,8.0
,100.0
,23.0
,100.0
,26.0
,100.0
,10.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,27.0
,34.0
,11.0
,100.0
,11.0
,8.5
,15.0
,100.0
,13.0
,77.0
,11.0
,100.0
,100.0
,18.0
,29.0
,100.0
,100.0
,26.0
,16.0
,100.0
,34.0
,100.0
,100.0
,3.0
